CustID,age,job,marital,education
35282,19,student,single,unknown
35283,33,admin.,divorced,secondary
35284,40,unemployed,single,secondary
35285,33,admin.,married,tertiary
35286,59,management,married,tertiary
35287,30,management,single,tertiary
35288,42,management,married,tertiary
35289,19,student,single,primary
35290,51,blue-collar,married,primary
35291,45,technician,married,secondary
35292,35,management,married,tertiary
35293,35,services,married,secondary
35294,33,unemployed,single,tertiary
35295,33,blue-collar,married,primary
35296,28,management,single,tertiary
35297,38,management,divorced,tertiary
35298,31,management,single,tertiary
35299,32,management,married,tertiary
35300,30,entrepreneur,single,secondary
35301,31,management,married,tertiary
35302,33,management,married,tertiary
35303,52,technician,married,tertiary
35304,35,management,married,tertiary
35305,37,blue-collar,married,primary
35306,32,technician,single,secondary
35307,56,self-employed,married,tertiary
35308,30,self-employed,married,tertiary
35309,31,technician,married,secondary
35310,32,management,married,tertiary
35311,28,blue-collar,single,primary
35312,45,technician,married,secondary
35313,34,management,single,tertiary
35314,32,self-employed,divorced,tertiary
35315,31,management,single,tertiary
35316,49,unemployed,married,secondary
35317,44,self-employed,married,unknown
35318,39,management,single,tertiary
35319,58,management,married,unknown
35320,24,admin.,single,secondary
35321,35,technician,single,secondary
35322,53,technician,married,secondary
35323,45,blue-collar,married,primary
35324,32,blue-collar,married,secondary
35325,28,blue-collar,single,secondary
35326,31,technician,married,tertiary
35327,23,student,single,tertiary
35328,36,admin.,single,secondary
35329,33,self-employed,single,tertiary
35330,32,blue-collar,married,primary
35331,55,technician,single,secondary
35332,34,entrepreneur,married,tertiary
35333,32,blue-collar,single,secondary
35334,26,blue-collar,married,primary
35335,32,management,single,tertiary
35336,39,management,single,tertiary
35337,30,management,single,tertiary
35338,63,management,married,unknown
35339,33,management,married,secondary
35340,56,retired,married,primary
35341,57,retired,married,tertiary
35342,30,management,married,tertiary
35343,43,technician,married,secondary
35344,29,blue-collar,single,secondary
35345,38,admin.,married,secondary
35346,40,admin.,married,secondary
35347,31,management,single,tertiary
35348,36,management,single,tertiary
35349,43,entrepreneur,married,secondary
35350,24,student,single,unknown
35351,26,technician,single,secondary
35352,54,management,married,tertiary
35353,37,student,single,unknown
35354,46,management,single,tertiary
35355,48,blue-collar,married,secondary
35356,51,technician,single,tertiary
35357,34,management,married,tertiary
35358,30,unemployed,married,secondary
35359,36,management,married,tertiary
35360,29,management,single,tertiary
35361,53,management,divorced,tertiary
35362,24,student,single,secondary
35363,25,unemployed,married,secondary
35364,34,blue-collar,married,secondary
35365,39,technician,married,tertiary
35366,25,student,single,secondary
35367,35,entrepreneur,married,secondary
35368,57,technician,married,tertiary
35369,32,management,single,tertiary
35370,31,admin.,single,secondary
35371,33,management,married,tertiary
35372,26,admin.,single,unknown
35373,43,technician,married,tertiary
35374,32,management,single,tertiary
35375,36,services,single,secondary
35376,41,management,married,secondary
35377,25,student,married,tertiary
35378,34,blue-collar,married,primary
35379,25,technician,single,secondary
35380,27,management,single,tertiary
35381,41,technician,divorced,secondary
35382,39,blue-collar,married,secondary
35383,47,blue-collar,married,secondary
35384,30,technician,married,secondary
35385,33,management,married,tertiary
35386,23,student,single,secondary
35387,32,management,single,secondary
35388,31,admin.,married,secondary
35389,38,technician,single,tertiary
35390,29,management,single,secondary
35391,50,management,married,tertiary
35392,59,retired,divorced,secondary
35393,31,student,married,secondary
35394,32,management,single,tertiary
35395,20,student,single,secondary
35396,60,management,married,tertiary
35397,46,management,married,unknown
35398,28,blue-collar,married,secondary
35399,35,management,single,tertiary
35400,28,blue-collar,single,secondary
35401,59,blue-collar,married,primary
35402,56,admin.,married,primary
35403,32,blue-collar,divorced,secondary
35404,46,admin.,single,secondary
35405,34,unemployed,married,secondary
35406,55,blue-collar,married,secondary
35407,50,blue-collar,married,primary
35408,30,admin.,divorced,secondary
35409,37,management,single,tertiary
35410,28,unemployed,married,secondary
35411,48,services,married,secondary
35412,27,blue-collar,single,secondary
35413,38,services,married,secondary
35414,33,management,single,tertiary
35415,40,management,married,primary
35416,35,blue-collar,single,secondary
35417,35,technician,married,tertiary
35418,40,blue-collar,married,secondary
35419,29,blue-collar,married,primary
35420,46,technician,married,tertiary
35421,42,admin.,divorced,secondary
35422,38,entrepreneur,married,primary
35423,33,blue-collar,married,secondary
35424,46,blue-collar,married,secondary
35425,34,management,single,tertiary
35426,35,admin.,single,secondary
35427,32,student,single,tertiary
35428,33,admin.,single,secondary
35429,47,management,single,secondary
35430,31,blue-collar,married,secondary
35431,34,entrepreneur,married,secondary
35432,45,management,married,primary
35433,35,technician,single,tertiary
35434,24,technician,married,secondary
35435,29,management,single,tertiary
35436,46,entrepreneur,married,secondary
35437,28,services,married,secondary
35438,45,blue-collar,married,secondary
35439,26,unemployed,married,tertiary
35440,27,services,single,secondary
35441,43,technician,married,secondary
35442,25,admin.,single,secondary
35443,25,services,single,secondary
35444,26,management,single,tertiary
35445,34,management,married,tertiary
35446,31,management,divorced,tertiary
35447,51,blue-collar,divorced,secondary
35448,26,technician,single,tertiary
35449,31,management,single,tertiary
35450,30,management,single,tertiary
35451,53,entrepreneur,divorced,tertiary
35452,41,services,divorced,secondary
35453,30,self-employed,single,tertiary
35454,36,blue-collar,married,secondary
35455,36,blue-collar,single,secondary
35456,45,admin.,married,secondary
35457,30,services,married,secondary
35458,29,housemaid,single,secondary
35459,40,management,married,tertiary
35460,53,management,divorced,tertiary
35461,47,self-employed,married,primary
35462,37,admin.,divorced,secondary
35463,24,admin.,single,secondary
35464,46,admin.,single,tertiary
35465,30,blue-collar,single,secondary
35466,32,management,single,tertiary
35467,36,blue-collar,married,primary
35468,44,services,divorced,secondary
35469,37,services,married,secondary
35470,33,management,married,tertiary
35471,53,technician,married,tertiary
35472,32,admin.,single,secondary
35473,55,management,divorced,tertiary
35474,35,technician,single,unknown
35475,42,management,married,tertiary
35476,35,student,single,secondary
35477,42,admin.,single,secondary
35478,52,admin.,married,primary
35479,43,blue-collar,married,secondary
35480,46,admin.,married,secondary
35481,36,blue-collar,single,secondary
35482,35,management,single,tertiary
35483,53,self-employed,divorced,tertiary
35484,30,blue-collar,married,secondary
35485,35,blue-collar,married,primary
35486,53,technician,divorced,secondary
35487,37,blue-collar,married,secondary
35488,29,admin.,single,secondary
35489,41,blue-collar,single,secondary
35490,35,admin.,married,secondary
35491,48,blue-collar,single,secondary
35492,32,technician,married,tertiary
35493,30,management,single,tertiary
35494,52,management,married,tertiary
35495,58,admin.,married,secondary
35496,54,blue-collar,married,primary
35497,35,admin.,married,secondary
35498,38,admin.,divorced,secondary
35499,26,management,married,tertiary
35500,32,self-employed,single,tertiary
35501,51,management,married,tertiary
35502,31,technician,single,secondary
35503,41,unemployed,married,secondary
35504,23,blue-collar,single,secondary
35505,57,retired,divorced,tertiary
35506,26,admin.,single,tertiary
35507,59,admin.,divorced,primary
35508,47,services,single,secondary
35509,25,admin.,single,tertiary
35510,26,student,single,secondary
35511,22,student,single,secondary
35512,27,management,single,secondary
35513,39,blue-collar,married,primary
35514,30,blue-collar,single,secondary
35515,27,unemployed,single,secondary
35516,37,services,divorced,secondary
35517,30,services,single,secondary
35518,37,management,married,tertiary
35519,66,admin.,single,secondary
35520,33,blue-collar,married,secondary
35521,35,management,married,secondary
35522,29,blue-collar,single,secondary
35523,30,admin.,married,secondary
35524,30,technician,single,secondary
35525,37,blue-collar,married,primary
35526,41,entrepreneur,married,tertiary
35527,32,management,single,tertiary
35528,34,blue-collar,divorced,secondary
35529,38,technician,married,secondary
35530,33,admin.,married,secondary
35531,23,unemployed,single,secondary
35532,33,self-employed,married,tertiary
35533,24,student,single,secondary
35534,30,blue-collar,married,secondary
35535,31,services,single,secondary
35536,29,technician,single,secondary
35537,33,blue-collar,divorced,primary
35538,34,management,married,tertiary
35539,27,entrepreneur,single,secondary
35540,51,admin.,married,primary
35541,27,entrepreneur,single,secondary
35542,27,technician,single,secondary
35543,25,technician,single,secondary
35544,30,management,single,tertiary
35545,32,blue-collar,single,primary
35546,27,technician,single,secondary
35547,26,technician,married,secondary
35548,38,blue-collar,single,secondary
35549,41,management,married,secondary
35550,23,technician,single,secondary
